Parameter	Chlorophyll_a	Basin	LARGE_basin
Chlorophyll_a	2,64	West Gotlandshavet	BalticProper
Chlorophyll_a	2,64	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,64	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,65	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,65	West Gotlandshavet	BalticProper
Chlorophyll_a	2,65	West Gotlandshavet	BalticProper
Chlorophyll_a	2,65	West Gotlandshavet	BalticProper
Chlorophyll_a	2,65	West Gotlandshavet	BalticProper
Chlorophyll_a	2,65	West Gotlandshavet	BalticProper
Chlorophyll_a	2,66	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,66	West Gotlandshavet	BalticProper
Chlorophyll_a	2,67	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,67	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,67	West Gotlandshavet	BalticProper
Chlorophyll_a	2,67	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,69	West Gotlandshavet	BalticProper
Chlorophyll_a	2,69	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,69	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	West Gotlandshavet	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	Bornholm_Hano	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,71	West Gotlandshavet	BalticProper
Chlorophyll_a	2,72	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,72	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,72	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,72	West Gotlandshavet	BalticProper
Chlorophyll_a	2,72	West Gotlandshavet	BalticProper
Chlorophyll_a	2,72	West Gotlandshavet	BalticProper
Chlorophyll_a	2,73	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,73	West Gotlandshavet	BalticProper
Chlorophyll_a	2,73	West Gotlandshavet	BalticProper
Chlorophyll_a	2,74	West Gotlandshavet	BalticProper
Chlorophyll_a	2,74	West Gotlandshavet	BalticProper
Chlorophyll_a	2,75	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,75	West Gotlandshavet	BalticProper
Chlorophyll_a	2,75	West Gotlandshavet	BalticProper
Chlorophyll_a	2,75	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,76	West Gotlandshavet	BalticProper
Chlorophyll_a	2,76	West Gotlandshavet	BalticProper
Chlorophyll_a	2,77	West Gotlandshavet	BalticProper
Chlorophyll_a	2,78	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,78	West Gotlandshavet	BalticProper
Chlorophyll_a	2,78	West Gotlandshavet	BalticProper
Chlorophyll_a	2,78	West Gotlandshavet	BalticProper
Chlorophyll_a	2,78	West Gotlandshavet	BalticProper
Chlorophyll_a	2,79	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	West Gotlandshavet	BalticProper
Chlorophyll_a	2,80	Bornholm_Hano	BalticProper
Chlorophyll_a	2,80	Bornholm_Hano	BalticProper
Chlorophyll_a	2,80	Bornholm_Hano	BalticProper
Chlorophyll_a	2,80	Bornholm_Hano	BalticProper
Chlorophyll_a	2,80	Bornholm_Hano	BalticProper
Chlorophyll_a	2,80	Bornholm_Hano	BalticProper
Chlorophyll_a	2,81	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,81	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,81	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,81	West Gotlandshavet	BalticProper
Chlorophyll_a	2,81	West Gotlandshavet	BalticProper
Chlorophyll_a	2,81	West Gotlandshavet	BalticProper
Chlorophyll_a	2,81	West Gotlandshavet	BalticProper
Chlorophyll_a	2,81	West Gotlandshavet	BalticProper
Chlorophyll_a	2,83	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,83	West Gotlandshavet	BalticProper
Chlorophyll_a	2,83	West Gotlandshavet	BalticProper
Chlorophyll_a	2,83	West Gotlandshavet	BalticProper
Chlorophyll_a	2,83	West Gotlandshavet	BalticProper
Chlorophyll_a	2,83	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,84	West Gotlandshavet	BalticProper
Chlorophyll_a	2,84	West Gotlandshavet	BalticProper
Chlorophyll_a	2,84	West Gotlandshavet	BalticProper
Chlorophyll_a	2,85	West Gotlandshavet	BalticProper
Chlorophyll_a	2,86	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,86	West Gotlandshavet	BalticProper
Chlorophyll_a	2,86	West Gotlandshavet	BalticProper
Chlorophyll_a	2,86	West Gotlandshavet	BalticProper
Chlorophyll_a	2,86	West Gotlandshavet	BalticProper
Chlorophyll_a	2,87	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,87	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,87	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,87	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,88	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,88	West Gotlandshavet	BalticProper
Chlorophyll_a	2,88	West Gotlandshavet	BalticProper
Chlorophyll_a	2,88	West Gotlandshavet	BalticProper
Chlorophyll_a	2,88	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,88	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,89	West Gotlandshavet	BalticProper
Chlorophyll_a	2,89	West Gotlandshavet	BalticProper
Chlorophyll_a	2,89	West Gotlandshavet	BalticProper
Chlorophyll_a	2,89	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	West Gotlandshavet	BalticProper
Chlorophyll_a	2,90	Bornholm_Hano	BalticProper
Chlorophyll_a	2,90	Bornholm_Hano	BalticProper
Chlorophyll_a	2,90	Bornholm_Hano	BalticProper
Chlorophyll_a	2,90	Bornholm_Hano	BalticProper
Chlorophyll_a	2,90	Bornholm_Hano	BalticProper
Chlorophyll_a	2,91	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,91	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,92	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,92	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,93	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,93	West Gotlandshavet	BalticProper
Chlorophyll_a	2,93	West Gotlandshavet	BalticProper
Chlorophyll_a	2,94	West Gotlandshavet	BalticProper
Chlorophyll_a	2,94	West Gotlandshavet	BalticProper
Chlorophyll_a	2,95	West Gotlandshavet	BalticProper
Chlorophyll_a	2,95	West Gotlandshavet	BalticProper
Chlorophyll_a	2,96	West Gotlandshavet	BalticProper
Chlorophyll_a	2,96	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,96	West Gotlandshavet	BalticProper
Chlorophyll_a	2,96	West Gotlandshavet	BalticProper
Chlorophyll_a	2,96	West Gotlandshavet	BalticProper
Chlorophyll_a	2,96	West Gotlandshavet	BalticProper
Chlorophyll_a	2,96	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,97	West Gotlandshavet	BalticProper
Chlorophyll_a	2,97	West Gotlandshavet	BalticProper
Chlorophyll_a	2,98	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	2,98	West Gotlandshavet	BalticProper
Chlorophyll_a	2,98	West Gotlandshavet	BalticProper
Chlorophyll_a	2,99	West Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	3,00	 Norra Gotlandshavet	BalticProper
